payment_id,subscription_id,paid_at,amount,currency,payment_status
P005730,S00498,2023-11-03 09:33:00,299.0,PHP,SUCCESS
P008688,S00744,2023-11-03 12:17:00,299.0,PHP,SUCCESS
P007110,S00611,2023-11-03 18:13:00,899.0,PHP,SUCCESS
P003448,S00303,2023-11-03 21:24:00,299.0,PHP,SUCCESS
P006771,S00580,2023-11-03 22:00:00,299.0,PHP,SUCCESS
P007948,S00688,2023-11-04 01:18:00,899.0,PHP,FAILED
P002479,S00217,2023-11-04 01:29:00,299.0,PHP,SUCCESS
P006380,S00550,2023-11-04 02:18:00,299.0,PHP,SUCCESS
P007759,S00673,2023-11-04 04:35:00,899.0,PHP,SUCCESS
P004491,S00393,2023-11-04 07:46:00,299.0,PHP,SUCCESS
P006183,S00532,2023-11-04 07:55:00,299.0,PHP,SUCCESS
P000037,S00004,2023-11-04 14:00:00,1299.0,PHP,SUCCESS
P002316,S00199,2023-11-04 14:03:00,899.0,PHP,SUCCESS
P000791,S00073,2023-11-04 23:03:00,499.0,PHP,SUCCESS
P007042,S00604,2023-11-04 23:07:00,1299.0,PHP,SUCCESS
P002673,S00236,2023-11-04 23:25:00,899.0,PHP,SUCCESS
P002575,S00227,2023-11-04 23:52:00,499.0,PHP,SUCCESS
P002596,S00228,2023-11-05 01:33:00,499.0,PHP,SUCCESS
P004798,S00418,2023-11-05 02:17:00,1299.0,PHP,SUCCESS
P001108,S00099,2023-11-05 02:48:00,16.29,USD,SUCCESS
P000595,S00053,2023-11-05 08:10:00,299.0,PHP,SUCCESS
P008856,S00755,2023-11-05 16:41:00,299.0,PHP,SUCCESS
P002920,S00259,2023-11-05 17:04:00,1299.0,PHP,SUCCESS
P005662,S00492,2023-11-05 17:18:00,899.0,PHP,SUCCESS
P005644,S00491,2023-11-05 19:00:00,299.0,PHP,SUCCESS
P006737,S00578,2023-11-05 23:33:00,299.0,PHP,SUCCESS
P005247,S00459,2023-11-06 06:50:00,299.0,PHP,SUCCESS
P005056,S00442,2023-11-06 12:19:00,499.0,PHP,SUCCESS
P000673,S00063,2023-11-06 15:59:00,899.0,PHP,SUCCESS
P002370,S00204,2023-11-06 19:11:00,299.0,PHP,SUCCESS
P002114,S00184,2023-11-06 19:31:00,899.0,PHP,SUCCESS
P008201,S00709,2023-11-06 21:03:00,499.0,PHP,SUCCESS
P005203,S00456,2023-11-07 00:10:00,1299.0,PHP,SUCCESS
P002286,S00197,2023-11-07 01:23:00,299.0,PHP,SUCCESS
P007844,S00680,2023-11-07 11:38:00,-299.0,PHP,REFUNDED
P008022,S00693,2023-11-07 13:17:00,299.0,PHP,SUCCESS
P007448,S00642,2023-11-07 14:47:00,899.0,PHP,FAILED
P003489,S00306,2023-11-07 15:45:00,299.0,PHP,SUCCESS
P002766,S00243,2023-11-07 17:53:00,299.0,PHP,SUCCESS
P000551,S00048,2023-11-07 19:49:00,5.87,USD,SUCCESS
P000130,S00014,2023-11-07 20:27:00,499.0,PHP,SUCCESS
P000779,S00072,2023-11-07 20:34:00,899.0,PHP,SUCCESS
P004763,S00416,2023-11-07 20:35:00,899.0,PHP,SUCCESS
P007298,S00628,2023-11-07 21:17:00,1299.0,PHP,SUCCESS
P000018,S00002,2023-11-08 04:20:00,299.0,PHP,SUCCESS
P004874,S00427,2023-11-08 07:12:00,299.0,PHP,SUCCESS
P003376,S00299,2023-11-08 09:44:00,499.0,PHP,SUCCESS
P003982,S00351,2023-11-08 09:53:00,499.0,PHP,SUCCESS
P000957,S00086,2023-11-08 13:09:00,299.0,PHP,SUCCESS
P005619,S00487,2023-11-08 13:34:00,299.0,PHP,FAILED
P002445,S00214,2023-11-08 21:55:00,499.0,PHP,SUCCESS
P000389,S00036,2023-11-08 22:29:00,299.0,PHP,SUCCESS
P006563,S00563,2023-11-08 23:05:00,899.0,PHP,FAILED
P006917,S00589,2023-11-09 00:53:00,1299.0,PHP,SUCCESS
P000079,S00008,2023-11-09 07:38:00,899.0,PHP,SUCCESS
P004630,S00403,2023-11-09 08:22:00,299.0,PHP,SUCCESS
P001262,S00113,2023-11-09 10:02:00,299.0,PHP,FAILED
P006506,S00559,2023-11-09 10:12:00,899.0,PHP,SUCCESS
P004611,S00402,2023-11-09 10:59:00,299.0,PHP,SUCCESS
P009061,S00775,2023-11-09 13:51:00,5.33,USD,SUCCESS
P002538,S00224,2023-11-09 14:10:00,1299.0,PHP,SUCCESS
P006092,S00524,2023-11-09 16:14:00,899.0,PHP,SUCCESS
P000584,S00051,2023-11-09 17:30:00,499.0,PHP,SUCCESS
P001942,S00171,2023-11-09 18:52:00,16.5,USD,SUCCESS
P006069,S00522,2023-11-09 19:21:00,1299.0,PHP,SUCCESS
P002945,S00261,2023-11-09 23:09:00,5.64,USD,SUCCESS
P008181,S00707,2023-11-10 02:06:00,1299.0,PHP,SUCCESS
P004307,S00374,2023-11-10 03:07:00,499.0,PHP,SUCCESS
P003646,S00317,2023-11-10 08:57:00,-899.0,PHP,REFUNDED
P002801,S00249,2023-11-10 11:20:00,899.0,PHP,SUCCESS
P004249,S00371,2023-11-10 13:20:00,299.0,PHP,SUCCESS
P008393,S00724,2023-11-10 16:19:00,899.0,PHP,SUCCESS
P007478,S00647,2023-11-11 00:52:00,899.0,PHP,SUCCESS
P004990,S00436,2023-11-11 01:52:00,22.68,USD,FAILED
P003178,S00283,2023-11-11 06:02:00,299.0,PHP,SUCCESS
P000730,S00068,2023-11-11 08:50:00,299.0,PHP,SUCCESS
P008456,S00727,2023-11-11 14:20:00,15.74,USD,FAILED
P007791,S00675,2023-11-11 19:40:00,499.0,PHP,SUCCESS
P001035,S00094,2023-11-11 21:27:00,299.0,PHP,FAILED
P001149,S00103,2023-11-12 05:04:00,299.0,PHP,SUCCESS
P005499,S00476,2023-11-12 10:49:00,899.0,PHP,SUCCESS
P003026,S00268,2023-11-12 12:26:00,-899.0,PHP,REFUNDED
P001486,S00133,2023-11-12 12:36:00,899.0,PHP,SUCCESS
P001988,S00175,2023-11-12 16:59:00,499.0,PHP,SUCCESS
P008287,S00715,2023-11-12 19:25:00,899.0,PHP,SUCCESS
P001772,S00158,2023-11-13 00:20:00,299.0,PHP,SUCCESS
P008140,S00703,2023-11-13 02:56:00,299.0,PHP,SUCCESS
P001849,S00164,2023-11-13 07:13:00,1299.0,PHP,SUCCESS
P000976,S00089,2023-11-13 08:06:00,899.0,PHP,FAILED
P003605,S00314,2023-11-13 09:35:00,299.0,PHP,SUCCESS
P006990,S00599,2023-11-13 10:13:00,499.0,PHP,SUCCESS
P005094,S00445,2023-11-13 10:17:00,299.0,PHP,SUCCESS
P008068,S00697,2023-11-13 17:43:00,299.0,PHP,SUCCESS
P008915,S00761,2023-11-13 18:08:00,299.0,PHP,SUCCESS
P005436,S00472,2023-11-13 18:29:00,499.0,PHP,SUCCESS
P004226,S00370,2023-11-13 21:08:00,299.0,PHP,SUCCESS
P003102,S00274,2023-11-13 21:30:00,299.0,PHP,SUCCESS
P009110,S00779,2023-11-13 22:47:00,299.0,PHP,SUCCESS
P002646,S00232,2023-11-13 22:55:00,1299.0,PHP,SUCCESS
P005571,S00483,2023-11-14 00:38:00,499.0,PHP,SUCCESS
P001623,S00144,2023-11-14 06:35:00,299.0,PHP,SUCCESS
P007775,S00674,2023-11-14 07:03:00,-899.0,PHP,REFUNDED
P001276,S00114,2023-11-14 08:05:00,299.0,PHP,FAILED
P002146,S00186,2023-11-14 10:34:00,499.0,PHP,SUCCESS
P005854,S00507,2023-11-14 12:24:00,499.0,PHP,SUCCESS
P005997,S00516,2023-11-14 12:34:00,499.0,PHP,SUCCESS
P001462,S00131,2023-11-14 13:21:00,1299.0,PHP,SUCCESS
P008787,S00751,2023-11-14 15:21:00,1299.0,PHP,SUCCESS
P006751,S00579,2023-11-14 15:28:00,899.0,PHP,SUCCESS
P002361,S00203,2023-11-14 15:48:00,299.0,PHP,SUCCESS
P000069,S00007,2023-11-14 16:01:00,899.0,PHP,SUCCESS
P006792,S00582,2023-11-14 21:39:00,8.11,USD,SUCCESS
P002702,S00238,2023-11-14 22:05:00,899.0,PHP,SUCCESS
P007651,S00665,2023-11-14 22:49:00,899.0,PHP,SUCCESS
P005466,S00474,2023-11-14 23:59:00,899.0,PHP,SUCCESS
P003855,S00339,2023-11-15 00:53:00,299.0,PHP,SUCCESS
P004268,S00372,2023-11-15 03:12:00,-299.0,PHP,REFUNDED
P002558,S00226,2023-11-15 05:05:00,299.0,PHP,SUCCESS
P005917,S00511,2023-11-15 09:12:00,499.0,PHP,SUCCESS
P000487,S00043,2023-11-15 11:39:00,299.0,PHP,SUCCESS
P002208,S00191,2023-11-15 14:46:00,299.0,PHP,SUCCESS
P005271,S00461,2023-11-15 18:11:00,4.88,USD,SUCCESS
P008641,S00741,2023-11-15 19:10:00,299.0,PHP,FAILED
P008746,S00748,2023-11-15 20:09:00,4.44,USD,SUCCESS
P006902,S00588,2023-11-15 22:47:00,499.0,PHP,SUCCESS
P003699,S00323,2023-11-16 02:05:00,299.0,PHP,SUCCESS
P004749,S00414,2023-11-16 09:24:00,1299.0,PHP,SUCCESS
P004601,S00401,2023-11-16 10:13:00,299.0,PHP,SUCCESS
P002962,S00262,2023-11-16 16:08:00,299.0,PHP,SUCCESS
P004464,S00390,2023-11-16 16:15:00,299.0,PHP,SUCCESS
P002453,S00215,2023-11-16 20:10:00,299.0,PHP,SUCCESS
P007125,S00613,2023-11-16 21:28:00,299.0,PHP,FAILED
P000194,S00019,2023-11-17 01:48:00,299.0,PHP,FAILED
P000358,S00033,2023-11-17 02:23:00,1299.0,PHP,SUCCESS
P005765,S00500,2023-11-17 05:04:00,299.0,PHP,SUCCESS
P007687,S00668,2023-11-17 05:09:00,23.87,USD,SUCCESS
P009022,S00770,2023-11-17 07:31:00,299.0,PHP,SUCCESS
P004196,S00368,2023-11-17 10:40:00,499.0,PHP,SUCCESS
P006304,S00544,2023-11-17 14:10:00,299.0,PHP,SUCCESS
P003193,S00284,2023-11-17 15:05:00,499.0,PHP,SUCCESS
P007493,S00650,2023-11-18 04:43:00,499.0,PHP,SUCCESS
P006851,S00585,2023-11-18 06:15:00,299.0,PHP,SUCCESS
P001544,S00137,2023-11-18 06:52:00,299.0,PHP,SUCCESS
P005810,S00504,2023-11-18 19:44:00,-299.0,PHP,REFUNDED
P009145,S00782,2023-11-18 20:54:00,899.0,PHP,SUCCESS
P005830,S00505,2023-11-19 00:10:00,899.0,PHP,SUCCESS
P007512,S00652,2023-11-19 05:11:00,1299.0,PHP,SUCCESS
P002084,S00182,2023-11-19 05:49:00,499.0,PHP,SUCCESS
P001331,S00120,2023-11-19 08:36:00,299.0,PHP,SUCCESS
P001995,S00176,2023-11-19 14:39:00,299.0,PHP,SUCCESS
P007085,S00609,2023-11-19 22:32:00,-1299.0,PHP,REFUNDED
P000293,S00027,2023-11-20 03:30:00,299.0,PHP,SUCCESS
P005192,S00455,2023-11-20 04:22:00,899.0,PHP,SUCCESS
P005868,S00508,2023-11-20 08:26:00,499.0,PHP,SUCCESS
P002554,S00225,2023-11-20 12:21:00,899.0,PHP,SUCCESS
P002613,S00229,2023-11-20 19:01:00,499.0,PHP,SUCCESS
P004544,S00397,2023-11-20 19:23:00,499.0,PHP,SUCCESS
P001654,S00147,2023-11-20 20:08:00,499.0,PHP,SUCCESS
P003307,S00295,2023-11-21 00:06:00,299.0,PHP,SUCCESS
P000460,S00042,2023-11-21 01:46:00,1299.0,PHP,SUCCESS
P006239,S00537,2023-11-21 08:54:00,499.0,PHP,SUCCESS
P008607,S00739,2023-11-21 14:42:00,5.76,USD,SUCCESS
P006219,S00535,2023-11-21 14:54:00,1299.0,PHP,SUCCESS
P002383,S00205,2023-11-21 21:20:00,299.0,PHP,SUCCESS
P003693,S00322,2023-11-21 22:57:00,899.0,PHP,FAILED
P007175,S00616,2023-11-22 00:05:00,499.0,PHP,SUCCESS
P008025,S00694,2023-11-22 01:44:00,299.0,PHP,SUCCESS
P000619,S00057,2023-11-22 12:36:00,499.0,PHP,SUCCESS
P008217,S00710,2023-11-22 13:46:00,899.0,PHP,SUCCESS
P002656,S00233,2023-11-22 18:00:00,1299.0,PHP,SUCCESS
P008323,S00719,2023-11-22 21:52:00,499.0,PHP,SUCCESS
P003763,S00328,2023-11-23 03:31:00,299.0,PHP,SUCCESS
P000640,S00059,2023-11-23 03:47:00,4.99,USD,SUCCESS
P008304,S00717,2023-11-23 05:31:00,299.0,PHP,SUCCESS
P007371,S00635,2023-11-23 07:08:00,499.0,PHP,SUCCESS
P009247,S00792,2023-11-23 07:34:00,299.0,PHP,SUCCESS
P006417,S00552,2023-11-23 12:32:00,299.0,PHP,SUCCESS
P003266,S00292,2023-11-23 13:50:00,899.0,PHP,SUCCESS
P008533,S00734,2023-11-23 21:24:00,299.0,PHP,FAILED
P005173,S00454,2023-11-24 01:51:00,299.0,PHP,SUCCESS
P006885,S00587,2023-11-24 08:56:00,299.0,PHP,SUCCESS
P001593,S00142,2023-11-24 09:09:00,899.0,PHP,FAILED
P006435,S00553,2023-11-24 09:36:00,1299.0,PHP,SUCCESS
P005679,S00493,2023-11-24 13:21:00,499.0,PHP,SUCCESS
P003675,S00320,2023-11-24 18:20:00,299.0,PHP,SUCCESS
P002695,S00237,2023-11-24 22:38:00,899.0,PHP,FAILED
P001514,S00135,2023-11-25 00:51:00,299.0,PHP,SUCCESS
P007591,S00660,2023-11-25 08:39:00,15.36,USD,SUCCESS
P003054,S00270,2023-11-25 09:19:00,899.0,PHP,SUCCESS
P007920,S00687,2023-11-25 13:23:00,899.0,PHP,SUCCESS
P004507,S00394,2023-11-25 16:58:00,299.0,PHP,SUCCESS
P008928,S00762,2023-11-25 17:27:00,899.0,PHP,SUCCESS
P002358,S00201,2023-11-25 18:31:00,499.0,PHP,SUCCESS
P004816,S00420,2023-11-25 21:20:00,499.0,PHP,SUCCESS
P004669,S00407,2023-11-26 04:10:00,899.0,PHP,SUCCESS
P008438,S00726,2023-11-26 04:44:00,299.0,PHP,SUCCESS
P000697,S00065,2023-11-26 06:10:00,1299.0,PHP,FAILED
P001896,S00168,2023-11-26 10:34:00,899.0,PHP,SUCCESS
P001708,S00152,2023-11-26 12:38:00,499.0,PHP,SUCCESS
P008103,S00701,2023-11-26 17:26:00,299.0,PHP,SUCCESS
P001443,S00130,2023-11-26 18:04:00,299.0,PHP,SUCCESS
P008726,S00746,2023-11-26 19:25:00,499.0,PHP,SUCCESS
P008514,S00733,2023-11-26 19:49:00,299.0,PHP,SUCCESS
P000052,S00006,2023-11-26 23:18:00,499.0,PHP,SUCCESS
P004447,S00387,2023-11-27 02:33:00,4.74,USD,SUCCESS
P009316,S00798,2023-11-27 05:04:00,899.0,PHP,SUCCESS
P009211,S00787,2023-11-27 05:35:00,299.0,PHP,SUCCESS
P004567,S00399,2023-11-27 12:35:00,899.0,PHP,SUCCESS
P002520,S00222,2023-11-27 15:04:00,499.0,PHP,SUCCESS
P006643,S00569,2023-11-27 17:25:00,899.0,PHP,SUCCESS
P008573,S00736,2023-11-27 19:46:00,1299.0,PHP,SUCCESS
P004974,S00435,2023-11-27 20:10:00,1299.0,PHP,SUCCESS
P001897,S00168,2023-12-01 02:55:00,899.0,PHP,SUCCESS
P006351,S00548,2023-12-01 07:47:00,1299.0,PHP,SUCCESS
P001277,S00114,2023-12-01 14:42:00,299.0,PHP,SUCCESS
P003495,S00307,2023-12-01 16:38:00,299.0,PHP,SUCCESS
P000019,S00002,2023-12-01 19:07:00,299.0,PHP,SUCCESS
P009111,S00779,2023-12-01 21:01:00,299.0,PHP,SUCCESS
P000080,S00008,2023-12-01 21:31:00,899.0,PHP,SUCCESS
P004714,S00411,2023-12-01 23:44:00,299.0,PHP,SUCCESS
P007186,S00617,2023-12-02 04:31:00,299.0,PHP,SUCCESS
P007776,S00674,2023-12-02 08:00:00,16.16,USD,FAILED
P004000,S00352,2023-12-02 14:11:00,8.59,USD,SUCCESS
P006918,S00589,2023-12-02 17:56:00,23.74,USD,SUCCESS
P002963,S00262,2023-12-03 03:19:00,299.0,PHP,SUCCESS
P007111,S00611,2023-12-03 13:12:00,899.0,PHP,SUCCESS
P007176,S00616,2023-12-03 14:21:00,499.0,PHP,SUCCESS
P008788,S00751,2023-12-03 22:25:00,24.04,USD,SUCCESS
P002156,S00187,2023-12-04 01:24:00,299.0,PHP,SUCCESS
P006564,S00563,2023-12-04 05:04:00,899.0,PHP,SUCCESS
P002576,S00227,2023-12-04 09:59:00,499.0,PHP,SUCCESS
P005572,S00483,2023-12-04 11:17:00,499.0,PHP,SUCCESS
P000294,S00027,2023-12-04 12:04:00,299.0,PHP,SUCCESS
P009023,S00770,2023-12-04 13:03:00,299.0,PHP,SUCCESS
P008305,S00717,2023-12-04 13:18:00,299.0,PHP,SUCCESS
P002115,S00184,2023-12-04 20:41:00,899.0,PHP,SUCCESS
P004631,S00403,2023-12-04 22:28:00,299.0,PHP,SUCCESS
P000977,S00089,2023-12-04 22:41:00,899.0,PHP,SUCCESS
P007760,S00673,2023-12-05 00:24:00,899.0,PHP,SUCCESS
P008515,S00733,2023-12-05 00:44:00,299.0,PHP,SUCCESS
P003327,S00296,2023-12-05 00:52:00,299.0,PHP,SUCCESS
P006903,S00588,2023-12-05 01:10:00,499.0,PHP,SUCCESS
P005272,S00461,2023-12-05 02:50:00,299.0,PHP,SUCCESS
P007126,S00613,2023-12-05 04:22:00,299.0,PHP,SUCCESS
P007913,S00686,2023-12-05 09:29:00,499.0,PHP,SUCCESS
P001245,S00111,2023-12-05 13:46:00,499.0,PHP,SUCCESS
P005680,S00493,2023-12-05 14:20:00,499.0,PHP,SUCCESS
P001545,S00137,2023-12-05 16:38:00,299.0,PHP,SUCCESS
P001487,S00133,2023-12-05 16:55:00,899.0,PHP,SUCCESS
P003764,S00328,2023-12-05 18:00:00,299.0,PHP,SUCCESS
P008141,S00703,2023-12-05 21:27:00,299.0,PHP,SUCCESS
P008056,S00696,2023-12-05 22:59:00,299.0,PHP,SUCCESS
P005855,S00507,2023-12-06 01:51:00,499.0,PHP,SUCCESS
P002287,S00197,2023-12-06 03:57:00,299.0,PHP,SUCCESS
P000070,S00007,2023-12-06 08:20:00,899.0,PHP,SUCCESS
P005396,S00470,2023-12-06 13:43:00,899.0,PHP,SUCCESS
P007494,S00650,2023-12-06 13:53:00,499.0,PHP,FAILED
P003647,S00317,2023-12-06 21:13:00,899.0,PHP,SUCCESS
P001850,S00164,2023-12-06 23:00:00,1299.0,PHP,SUCCESS
P001011,S00091,2023-12-07 08:33:00,299.0,PHP,SUCCESS
P001709,S00152,2023-12-07 09:33:00,499.0,PHP,SUCCESS
P004545,S00397,2023-12-07 12:11:00,-499.0,PHP,REFUNDED
P005645,S00491,2023-12-07 12:38:00,299.0,PHP,SUCCESS
P008288,S00715,2023-12-07 14:16:00,899.0,PHP,SUCCESS
P002454,S00215,2023-12-07 14:32:00,299.0,PHP,SUCCESS
P001655,S00147,2023-12-07 15:00:00,499.0,PHP,SUCCESS
P001332,S00120,2023-12-07 17:20:00,299.0,PHP,SUCCESS
P003983,S00351,2023-12-07 20:16:00,499.0,PHP,SUCCESS
P009062,S00775,2023-12-07 21:02:00,299.0,PHP,SUCCESS
P003700,S00323,2023-12-07 22:45:00,299.0,PHP,SUCCESS
P004799,S00418,2023-12-08 03:56:00,1299.0,PHP,SUCCESS
P000488,S00043,2023-12-08 09:50:00,299.0,PHP,SUCCESS
P002317,S00199,2023-12-08 11:27:00,899.0,PHP,SUCCESS
P007949,S00688,2023-12-08 14:09:00,899.0,PHP,SUCCESS
P001624,S00144,2023-12-08 18:04:00,299.0,PHP,SUCCESS
P005174,S00454,2023-12-08 19:21:00,299.0,PHP,FAILED
P006240,S00537,2023-12-08 20:50:00,499.0,PHP,SUCCESS
P006184,S00532,2023-12-08 23:15:00,299.0,PHP,SUCCESS
P005057,S00442,2023-12-09 02:27:00,499.0,PHP,SUCCESS
P006738,S00578,2023-12-09 04:51:00,299.0,PHP,SUCCESS
P004090,S00359,2023-12-09 05:14:00,-299.0,PHP,REFUNDED
P003194,S00284,2023-12-09 07:34:00,8.93,USD,SUCCESS
P006852,S00585,2023-12-09 09:40:00,299.0,PHP,SUCCESS
P005248,S00459,2023-12-09 11:01:00,299.0,PHP,FAILED
P006772,S00580,2023-12-09 13:39:00,6.11,USD,SUCCESS
P008023,S00693,2023-12-09 14:15:00,299.0,PHP,SUCCESS
P008574,S00736,2023-12-09 16:30:00,1299.0,PHP,SUCCESS
P008970,S00766,2023-12-09 23:38:00,299.0,PHP,SUCCESS
P008534,S00734,2023-12-10 00:31:00,299.0,PHP,SUCCESS
P000461,S00042,2023-12-10 01:36:00,1299.0,PHP,SUCCESS
P008727,S00746,2023-12-10 01:51:00,499.0,PHP,SUCCESS
P002674,S00236,2023-12-10 02:21:00,899.0,PHP,SUCCESS
P008764,S00749,2023-12-10 03:41:00,15.9,USD,SUCCESS
P002362,S00203,2023-12-10 10:42:00,299.0,PHP,SUCCESS
P006436,S00553,2023-12-10 16:44:00,1299.0,PHP,SUCCESS
P005634,S00490,2023-12-10 17:24:00,5.14,USD,SUCCESS
P004568,S00399,2023-12-10 18:34:00,899.0,PHP,SUCCESS
P004602,S00401,2023-12-10 19:32:00,299.0,PHP,SUCCESS
P001178,S00106,2023-12-10 19:56:00,899.0,PHP,SUCCESS
P001263,S00113,2023-12-11 00:48:00,299.0,PHP,SUCCESS
P002895,S00258,2023-12-11 04:53:00,299.0,PHP,SUCCESS
P004269,S00372,2023-12-11 07:02:00,299.0,PHP,SUCCESS
P007845,S00680,2023-12-11 08:03:00,299.0,PHP,SUCCESS
P000674,S00063,2023-12-11 08:56:00,899.0,PHP,SUCCESS
P004670,S00407,2023-12-11 14:59:00,899.0,PHP,SUCCESS
P007513,S00652,2023-12-11 16:11:00,1299.0,PHP,SUCCESS
P004875,S00427,2023-12-11 18:26:00,299.0,PHP,SUCCESS
P003694,S00322,2023-12-11 18:35:00,899.0,PHP,FAILED
P006991,S00599,2023-12-11 19:19:00,9.24,USD,SUCCESS
P003027,S00268,2023-12-12 00:30:00,899.0,PHP,SUCCESS
P005998,S00516,2023-12-12 06:23:00,499.0,PHP,FAILED
P001852,S00165,2023-12-12 14:34:00,299.0,PHP,SUCCESS
P002647,S00232,2023-12-12 16:36:00,1299.0,PHP,SUCCESS
P005918,S00511,2023-12-12 20:21:00,10.04,USD,SUCCESS
P006644,S00569,2023-12-12 22:28:00,899.0,PHP,SUCCESS
P000301,S00028,2023-12-13 15:16:00,299.0,PHP,SUCCESS
P001594,S00142,2023-12-13 17:08:00,899.0,PHP,SUCCESS
P000359,S00033,2023-12-13 17:25:00,1299.0,PHP,SUCCESS
P001996,S00176,2023-12-13 17:50:00,299.0,PHP,SUCCESS
P008364,S00722,2023-12-13 18:14:00,-499.0,PHP,REFUNDED
P002946,S00261,2023-12-13 18:29:00,299.0,PHP,SUCCESS
P007299,S00628,2023-12-14 01:47:00,23.26,USD,SUCCESS
P008202,S00709,2023-12-14 01:52:00,499.0,PHP,SUCCESS
P005193,S00455,2023-12-14 04:13:00,899.0,PHP,SUCCESS
P009248,S00792,2023-12-14 06:10:00,299.0,PHP,FAILED
P006752,S00579,2023-12-14 07:09:00,899.0,PHP,SUCCESS
P002559,S00226,2023-12-14 08:33:00,299.0,PHP,SUCCESS
P005500,S00476,2023-12-14 15:56:00,899.0,PHP,FAILED
P008026,S00694,2023-12-14 16:37:00,299.0,PHP,SUCCESS
P004975,S00435,2023-12-14 22:37:00,1299.0,PHP,SUCCESS
P008218,S00710,2023-12-14 23:40:00,899.0,PHP,SUCCESS
P004448,S00387,2023-12-15 00:46:00,299.0,PHP,SUCCESS
P008439,S00726,2023-12-15 06:18:00,299.0,PHP,SUCCESS
P002539,S00224,2023-12-15 06:33:00,1299.0,PHP,FAILED
P003676,S00320,2023-12-15 09:02:00,299.0,PHP,SUCCESS
P001444,S00130,2023-12-15 09:07:00,299.0,PHP,SUCCESS
P001036,S00094,2023-12-15 09:49:00,299.0,PHP,SUCCESS
P008642,S00741,2023-12-15 15:34:00,299.0,PHP,SUCCESS
P000620,S00057,2023-12-15 20:23:00,499.0,PHP,SUCCESS
P004465,S00390,2023-12-15 20:30:00,4.99,USD,SUCCESS
P006381,S00550,2023-12-15 23:14:00,299.0,PHP,SUCCESS
P004764,S00416,2023-12-16 00:49:00,899.0,PHP,SUCCESS
P006507,S00559,2023-12-16 03:29:00,899.0,PHP,SUCCESS
P002384,S00205,2023-12-16 05:53:00,299.0,PHP,SUCCESS
P008182,S00707,2023-12-16 10:10:00,1299.0,PHP,SUCCESS
P004782,S00417,2023-12-16 14:57:00,299.0,PHP,FAILED
P008747,S00748,2023-12-16 18:01:00,299.0,PHP,SUCCESS
P002419,S00210,2023-12-16 20:24:00,499.0,PHP,FAILED
P002539,S00224,2023-12-16 21:33:00,1299.0,PHP,FAILED
P003055,S00270,2023-12-16 21:43:00,899.0,PHP,SUCCESS
P001773,S00158,2023-12-16 22:46:00,299.0,PHP,SUCCESS
P003490,S00306,2023-12-16 23:13:00,299.0,PHP,SUCCESS
P001494,S00134,2023-12-16 23:34:00,499.0,PHP,SUCCESS
P002767,S00243,2023-12-17 03:54:00,299.0,PHP,SUCCESS
P009317,S00798,2023-12-17 05:44:00,899.0,PHP,SUCCESS
P005811,S00504,2023-12-17 06:06:00,299.0,PHP,SUCCESS
P004197,S00368,2023-12-17 08:56:00,499.0,PHP,SUCCESS
P007449,S00642,2023-12-17 10:29:00,899.0,PHP,FAILED
P005831,S00505,2023-12-17 11:23:00,899.0,PHP,FAILED
P003267,S00292,2023-12-17 12:06:00,899.0,PHP,SUCCESS
P005869,S00508,2023-12-17 12:11:00,499.0,PHP,SUCCESS
P008069,S00697,2023-12-17 12:43:00,299.0,PHP,SUCCESS
P000053,S00006,2023-12-17 13:42:00,499.0,PHP,SUCCESS
P008324,S00719,2023-12-17 14:25:00,499.0,PHP,SUCCESS
P000698,S00065,2023-12-17 15:52:00,1299.0,PHP,SUCCESS
P006129,S00527,2023-12-17 17:12:00,9.28,USD,SUCCESS
P005753,S00499,2023-12-17 18:05:00,5.13,USD,SUCCESS
P008689,S00744,2023-12-17 20:40:00,299.0,PHP,SUCCESS
P002446,S00214,2023-12-17 21:16:00,499.0,PHP,SUCCESS
P001989,S00175,2023-12-17 21:46:00,499.0,PHP,SUCCESS
P005731,S00498,2023-12-17 22:32:00,299.0,PHP,SUCCESS
P008457,S00727,2023-12-18 03:32:00,899.0,PHP,SUCCESS
P004902,S00429,2023-12-18 06:43:00,899.0,PHP,SUCCESS
P001150,S00103,2023-12-18 07:18:00,299.0,PHP,SUCCESS
P001183,S00107,2023-12-18 08:31:00,899.0,PHP,SUCCESS
P000958,S00086,2023-12-18 10:15:00,299.0,PHP,SUCCESS
P006305,S00544,2023-12-18 14:23:00,299.0,PHP,SUCCESS
P007372,S00635,2023-12-18 15:09:00,499.0,PHP,SUCCESS
P002657,S00233,2023-12-18 19:21:00,1299.0,PHP,SUCCESS
P005095,S00445,2023-12-18 19:47:00,299.0,PHP,SUCCESS
P003606,S00314,2023-12-18 22:56:00,299.0,PHP,SUCCESS
P002521,S00222,2023-12-19 00:01:00,499.0,PHP,SUCCESS
P000792,S00073,2023-12-19 03:46:00,499.0,PHP,SUCCESS
P006220,S00535,2023-12-19 05:59:00,1299.0,PHP,SUCCESS
P003377,S00299,2023-12-19 20:03:00,499.0,PHP,SUCCESS
P008394,S00724,2023-12-19 20:41:00,899.0,PHP,SUCCESS
P001109,S00099,2023-12-20 00:11:00,899.0,PHP,SUCCESS
P003449,S00303,2023-12-20 05:47:00,5.68,USD,SUCCESS
P007792,S00675,2023-12-20 06:41:00,499.0,PHP,SUCCESS
